,logFC,AveExpr,t,P.Value,adj.P.Val,B,type
GRAMD1B,0.298954780120324,5.38169176421778,6.44295863785073,1.10228102214135e-09,1.42773398432966e-08,11.654463052223,NOT
GABPB1-IT1,-0.301141704,4.83752710040866,-6.442912017,1.10255462728846e-09,1.42773398432966e-08,11.6542224165488,NOT
WDR75,-0.341844168,7.47729283058622,-6.441502208,1.11086003054387e-09,1.43756681388587e-08,11.6469461247065,NOT
RFC2,-0.289283906,6.76679429899232,-6.437560145,1.13441120466969e-09,1.46710399742932e-08,11.626605558279,NOT
SKAP1,0.377146842904784,6.65878666578711,6.43736699294648,1.13557769095026e-09,1.46767237035236e-08,11.6256091115845,NOT
BCAS2,-0.331061293,8.705184744,-6.435375316,1.14767483161797e-09,1.48235825340394e-08,11.6153353801031,NOT
KDSR,-0.325012386,6.23392855432406,-6.434943235,1.15031590359865e-09,1.48481953080879e-08,11.6131068195144,NOT
CALML5,-1.143745725,7.3131656546894,-6.433364237,1.16001837130343e-09,1.49638663769161e-08,11.6049635337063,Down
RNF166,0.512798518460685,5.79867207723617,6.43291791794795,1.16277542014484e-09,1.49898532451367e-08,11.6026619796631,NOT
MMP19,0.360372529246056,6.53980073346944,6.43254757689511,1.16506802197104e-09,1.50098233743148e-08,11.6007522972918,NOT
TAF1B,-0.245300655,4.81518392197264,-6.431680783,1.1704513094125e-09,1.5069560608686e-08,11.5962828951278,NOT
PHYKPL,0.218805077291327,6.55910805619635,6.430927924,1.17514684267461e-09,1.51203725047259e-08,11.5924012628021,NOT
PPID,-0.369453756,7.06936362635631,-6.427406755,1.19735516238697e-09,1.53855621373107e-08,11.5742503332993,NOT
SOX6,-0.406852411,4.50478137130497,-6.427354242,1.19768946853878e-09,1.53855621373107e-08,11.5739796862569,NOT
TOMM20,-0.226622271,9.89837628619043,-6.427298635,1.19804357439333e-09,1.53855621373107e-08,11.5736930922695,NOT
BMPR1B,-0.381077583,4.15938862210543,-6.425851135,1.20729753254843e-09,1.54865881506981e-08,11.5662333559924,NOT
EIF5B,-0.349188624,6.46784643949581,-6.425719412,1.20814312328153e-09,1.54865881506981e-08,11.5655545708579,NOT
POLR3C,-0.19981802,6.48713323419635,-6.425708745,1.20821162756834e-09,1.54865881506981e-08,11.5654996009088,NOT
LOC100129034,0.330474953362051,5.61062769999516,6.42473831236975,1.21445962635124e-09,1.5556796279682e-08,11.5604990892623,NOT
EPAS1,0.282921473170459,6.93933731539234,6.42448359400854,1.2161048522174e-09,1.55679928703645e-08,11.5591866357871,NOT
GAS2L1,-0.388441847,6.94812011741987,-6.424322749,1.21714488011241e-09,1.55714327247841e-08,11.5583578863073,NOT
MTAP,-0.208294604,4.9864841898809,-6.420417492,1.24266642295509e-09,1.58878719104607e-08,11.5382400871561,NOT
UTP14A,-0.247169684,5.48991863894404,-6.419775122,1.24691451538115e-09,1.59320950864017e-08,11.5349316562249,NOT
DTX4,0.410750335400495,7.22992275093942,6.41859139255394,1.25478013022629e-09,1.60224549456094e-08,11.5288355655471,NOT
JPX,-0.359785556,4.73019301183727,-6.418415177,1.25595520809371e-09,1.60273222130188e-08,11.5279281303639,NOT
ZCCHC6,-0.299807833,7.17203740828625,-6.415723761,1.27403767948373e-09,1.62402074113806e-08,11.5140704007483,NOT
TRIP4,-0.293465437,7.48932869403171,-6.415692898,1.27424650978932e-09,1.62402074113806e-08,11.5139115137421,NOT
GRASP,0.353152888897557,7.06232026442702,6.41201162431131,1.29939852144137e-09,1.65503200951787e-08,11.4949629688423,NOT
KLHL18,-0.278418123,6.22322990210032,-6.411709746,1.30148260275997e-09,1.65664128527859e-08,11.4934094121664,NOT
A2ML1,-0.693996302,8.32251772669335,-6.405891137,1.34230076083381e-09,1.70752159796553e-08,11.4634738762273,NOT
RPL22L1,-0.29246383,10.0834779038487,-6.403235579,1.36134553602148e-09,1.73065766254419e-08,11.4498171298571,NOT
SULF1,0.529715667906815,6.48962723126597,6.40293535855587,1.36351525972604e-09,1.7323251141189e-08,11.4482734029255,NOT
ACSL5,0.331001043210682,6.75720845567327,6.40251737828622,1.36654170619631e-09,1.73507823677303e-08,11.4461242326998,NOT
ATL2,-0.450843228,6.80597484025184,-6.401418077,1.37453291292063e-09,1.74311683434346e-08,11.440472259023,NOT
RAI14,0.527458478845785,7.63402283962776,6.40140890752544,1.3745997623711e-09,1.74311683434346e-08,11.440425117012,NOT
DIAPH2,-0.428144022,7.19596765802061,-6.401027069,1.37738634623032e-09,1.74555402119885e-08,11.4384620664468,NOT
ATG3,-0.210206459,7.11012405925229,-6.397922991,1.4002463500017e-09,1.77266445650361e-08,11.422506499335,NOT
LMF1,0.18826189409071,5.69552392173006,6.39783565461733,1.40089490076785e-09,1.77266445650361e-08,11.4220576446019,NOT
THUMPD3,-0.209813571,6.87038620989437,-6.39776592,1.40141295451742e-09,1.77266445650361e-08,11.4216992548251,NOT
CD52,0.695277690161802,7.71844254260234,6.3938309406574,1.43095297136687e-09,1.80889659273352e-08,11.4014798403388,NOT
LSP1,0.526478785106131,7.27968161995113,6.39159552877935,1.44800600660517e-09,1.8293082141017e-08,11.3899968565706,NOT
PCTP,0.313085127322658,6.77646050003649,6.3910096854972,1.45250810015869e-09,1.83384825053182e-08,11.3869878739253,NOT
PLAC8,1.0399039785685,8.29304534313896,6.38830267345533,1.47349028282000e-09,1.85917636434813e-08,11.3730864414883,Up
SIKE1,-0.290537041,5.27249196702704,-6.386230087,1.48975610756002e-09,1.87852569015751e-08,11.3624454522297,NOT
SPARCL1,0.515190103037975,9.85479837931822,6.38572833365761,1.49372036755641e-09,1.882348737842e-08,11.3598696901885,NOT
HLA-A,0.328576609453557,12.2988957889796,6.38444601630404,1.5038988904279e-09,1.89399318777033e-08,11.3532874518248,NOT
SMIM14,-0.337717546,7.35820909626812,-6.384098277,1.50667083595257e-09,1.89630117432734e-08,11.3515026185594,NOT
PTPN21,-0.22042493,5.11197789616268,-6.382592478,1.51873213371357e-09,1.910290611552e-08,11.3437745275963,NOT
UBR3,-0.293698675,5.82615605887411,-6.381109966,1.53069959112634e-09,1.92301783769752e-08,11.3361670544799,NOT
GTSF1,0.489516339070859,5.01584127478819,6.38110303904775,1.5307557287398e-09,1.92301783769752e-08,11.3361315094161,NOT
LRP4,-0.50875564,6.03759067398174,-6.380748364,1.53363262775843e-09,1.9254337990788e-08,11.3343116671436,NOT
TPP1,0.281470625769635,7.79107315621218,6.37987218523516,1.54076244556762e-09,1.93318286209565e-08,11.3298162423498,NOT
USP54,-0.325205261,7.69738728693218,-6.378622526,1.55098782330855e-09,1.94480386192254e-08,11.3234052543541,NOT
ELMOD3,0.279495250765122,6.33430568931039,6.37843212789336,1.55255160176189e-09,1.94555628407009e-08,11.3224285468109,NOT
AOAH,0.400871629280965,6.36340893511868,6.37593999467013,1.5731634985793e-09,1.96954860608369e-08,11.3096459848488,NOT
AGPAT5,-0.336963953,6.70505656062964,-6.375881723,1.57364865346394e-09,1.96954860608369e-08,11.3093471375725,NOT
GPR87,-0.342072581,8.48366085773492,-6.375317935,1.57835022114054e-09,1.97420906222957e-08,11.3064558196007,NOT
SLC2A11,0.302465455661243,4.99162875300726,6.37516893465178,1.57959507790187e-09,1.97454275124971e-08,11.3056917150871,NOT
OIP5,-0.506600224,5.10617818790734,-6.374672629,1.58374853448643e-09,1.97850961721609e-08,11.3031466395603,NOT
ABHD17B,-0.283388028,5.91093474075016,-6.373956212,1.58976298207443e-09,1.98479499580201e-08,11.2994730408151,NOT
FZD10,-0.685671306,7.70075082224368,-6.373437467,1.59413194871692e-09,1.98901951673036e-08,11.2968132089209,NOT
CRYZL2P,-0.248304543,4.59454102968862,-6.372627297,1.60097896557195e-09,1.99632880524808e-08,11.2926593829398,NOT
ARL8B,-0.218995547,9.59632803332039,-6.372157041,1.60496650546416e-09,2.00006566742657e-08,11.2902484805256,NOT
SIL1,0.36476877047256,7.1724391556115,6.37160262404426,1.60968022466236e-09,2.00470230570535e-08,11.2874062459324,NOT
SCCPDH,0.25856160812362,5.65770874642509,6.37134306689124,1.61189168501661e-09,2.00621882472967e-08,11.2860756705457,NOT
SLC22A3,-0.288149198,5.77490211727554,-6.370526018,1.61887256308967e-09,2.01268949568679e-08,11.2818874249721,NOT
CYYR1,0.366996672443657,6.81079149115359,6.37050126913587,1.61908447641933e-09,2.01268949568679e-08,11.2817605684596,NOT
PCNX2,-0.211215369,5.36148511983959,-6.366667924,1.65223963025829e-09,2.05264084034797e-08,11.2621150788795,NOT
TRIM14,-0.236211757,5.93347896960235,-6.364592987,1.67046346487187e-09,2.07400470042026e-08,11.2514842938721,NOT
