"gene_name","module","color","kME_grey","kME_Fibroblasts1","kME_Fibroblasts2","kME_Fibroblasts3","kME_Fibroblasts4","kME_Fibroblasts5","kME_Fibroblasts6","kME_Fibroblasts7","kME_Fibroblasts8","kME_Fibroblasts9"
"ANXA5","Fibroblasts2","turquoise",0.294311265625307,0.152044917285825,0.273572236988526,-0.00122876556760896,0.155521539803268,0.146293259761227,0.00347157156006843,0.164439216829703,0.135197168896491,0.118226171983881
"AOX1","Fibroblasts2","turquoise",0.144528243738583,-0.0403224602282304,0.167807198846628,0.199827972203885,0.039513544755855,0.102123069468927,0.0222275266307941,0.0348507524700309,-0.0225449386329435,0.00278890694793155
"AP001324.1","Fibroblasts5","yellow",0.074176915261508,-0.269408868066993,0.153940271751773,-0.00367660060758736,-0.151593866673729,0.647395732032302,-0.001753407642749,0.153999239283165,0.0643185107610675,-0.106287843249063
"AP1S1","Fibroblasts1","blue",0.0837305062266671,0.148688066048953,0.00193650843184611,-0.00125782837780913,0.0371893858308881,-0.0550837285568723,0.0214246717013596,0.0340229898330601,0.0538773275512314,0.0482496310843819
"AP1S2","Fibroblasts1","blue",0.0325699568149085,0.102503650243759,-0.0362014128589031,0.0477746220855943,0.00225591817218801,-0.0321627605359134,0.034275515491782,-0.0122557522150985,0.019101642622711,0.0194846928347349
"AP2B1","Fibroblasts6","brown",0.104343192998268,0.00699878540438463,0.0915370958064826,0.0633064072306988,-0.00447272416676746,0.0730663789707951,0.0845651183685622,0.0640752266063127,0.0416322804464377,-0.0102466992898552
"AP2M1","Fibroblasts1","blue",0.167713262320841,0.225834824160806,0.0534769534833794,-0.0410998276352779,0.107523439322647,-0.0186683822458798,0.0471690529253658,0.0794184883091385,0.107387663639076,0.112446282815602
"AP2S1","Fibroblasts1","blue",0.167978250810134,0.284868841776423,0.0950830344169215,-0.101004816712689,0.21519736828385,-0.151876092870274,0.0293650451939909,0.0164488994025921,0.0206248654786883,0.146387324556196
"AP3B1","Fibroblasts2","turquoise",0.16928532452202,-0.0374587404322898,0.193346688722955,-0.006881868989308,0.0399453908418347,0.165546855664662,0.0259640011566762,0.113752842806268,0.0642839162437623,0.0175457055371513
"AP3D1","Fibroblasts2","turquoise",0.134122712674359,-0.0058931565120422,0.161799874681405,-0.0236909005196836,0.0586283358789461,0.0838771037952808,0.0171824239750384,0.0693144033425295,0.0334084898140449,0.0260725847928151
"AP3S1","Fibroblasts1","blue",0.0357116710296943,0.197673156192002,-0.123951050586357,0.0209435173373454,0.0167669243329141,-0.03887650023164,0.0392694020941297,0.0299685913972932,0.0815107466041416,0.0649095992438482
"APBA2","Fibroblasts2","turquoise",0.162072073608857,0.0494186641196437,0.203861196769689,-0.0970498306577274,0.178411315215186,7.85219984214234e-05,0.0157826700096887,0.0385904812928619,0.0011260777862967,0.116642820994427
"APBB1IP","Fibroblasts2","turquoise",0.164745820666053,-0.0962498097454814,0.249589907347043,0.00904557600039168,0.0781672534590977,0.185130793356198,0.0116692494528453,0.157837767615574,0.0625933363024076,0.0366970540221714
"APBB2","Fibroblasts7","pink",0.108115554675131,-0.0205728794566693,0.112564290508877,-0.0084247218104078,-0.0359964536310601,0.11684429837711,0.0756146458789629,0.207752047124534,0.147017523148012,-0.0231439343033022
"APC","Fibroblasts2","turquoise",0.179346590034816,-0.0281661883489301,0.20212866692163,0.0396709661387054,0.0333544988712908,0.108690825347087,0.0628201881847994,0.0912326090140402,0.052563879416303,0.00792310264219349
"APOBEC3C","Fibroblasts6","brown",0.0303754893721049,0.0261423190796059,-0.017625283818997,0.0241287468329599,-0.0243368221102276,0.0719038216360032,0.217073032808444,0.00832442515172263,0.014031291829283,0.00858614980041188
"APOD","Fibroblasts3","green",-0.080087552232249,-0.00639701028714215,-0.167045355834501,0.550016779569511,-0.104612718319055,-0.112188882956436,-0.002007463314294,-0.307700646556631,-0.232444173231097,-0.0348827185651118
"APOL2","Fibroblasts6","brown",0.027741416239807,0.0330300650436337,-0.01920720171321,-0.0177933873537882,-0.0123000816991506,0.00592266574443926,0.261496564559802,0.0663244132080028,0.0638055636186395,-0.00105045060170729
"APOL6","Fibroblasts2","turquoise",0.20391917354091,-0.0139908041691776,0.228429186575216,0.0216597544223734,0.118175149303644,0.084679710334989,0.067802680646385,0.0703132183811329,0.0279860342677706,0.112581251482198
"APOPT1","Fibroblasts1","blue",0.0586426845276981,0.127783353571714,-0.0133067115287118,0.000783268968972868,0.0318740118719227,-0.0579374293150687,0.025432068218935,0.0383388871001139,0.0565087242345724,0.0403419737176054
"APP","Fibroblasts5","yellow",0.212410469596211,-0.193946640502863,0.267237108098555,0.0876786595158914,-0.0516026374019153,0.416583746685587,0.0349632141974963,0.189998247806964,0.0982221504289315,-0.0521638599195594
"APRT","Fibroblasts1","blue",0.11997987604621,0.262725450508262,0.0290363031771193,-0.0184113705080468,0.14729640330051,-0.157775162397986,0.0167915444034164,-0.00809904103578677,0.0233651948301193,0.122063700203191
"AQP1","Fibroblasts3","green",0.096141244327378,0.120831222577094,0.0374418786724676,0.157119150987239,-0.0354263675624136,-0.0934810588375984,0.0462513053661456,-0.0488261799075964,0.0164884792059817,-0.0441587781067691
"ARAP1","Fibroblasts3","green",0.0640568508199535,0.0448129143235844,0.0492070446756961,0.0483361027623989,0.0219540244180056,-0.0471183077642091,0.0243370720781126,0.0241987371238773,0.0226733576962992,0.0143068515626872
"ARCN1","Fibroblasts2","turquoise",0.257406283525947,-0.0084759330901835,0.299047450890358,-0.00458962214857173,0.100803751222448,0.159467132727711,0.0610042525121984,0.143634601158399,0.074884372587464,0.0444068250677072
"ARF4","Fibroblasts1","blue",0.116101372528808,0.163564591680979,-0.00534242769445919,-0.0258188629821031,0.0381078896663088,0.0994301028469163,0.0552285409754965,0.161829516614019,0.178290392492467,0.0689268446698257
"ARF5","Fibroblasts1","blue",0.00479220562904983,0.214966205915341,-0.138325831479752,-0.039506228505255,0.0370241943632351,-0.138823834850409,0.0247925192791022,0.0209899184975162,0.0728760333832149,0.0760267005705924
"ARF6","Fibroblasts1","blue",0.0466068203436735,0.0903241174535794,-0.0335466606856572,-0.0228382713470503,0.0263242002726028,0.0265206610090679,0.097594424201183,0.0379947261057978,0.066629932303643,0.0546375205730394
"ARFGAP3","Fibroblasts2","turquoise",0.222827370467705,0.0208676972872758,0.255359452231812,-0.0226827729128667,0.113152178784378,0.0938010288471833,0.0345505579418121,0.104770618324308,0.0627841311258717,0.0623579750060164
"ARFRP1","Fibroblasts1","blue",0.0609420992437319,0.112302964508732,0.00595552012417087,-0.00192834101922798,0.042342967463806,-0.0555086081644233,0.0130086193091113,0.0227099425313755,0.0395481130207068,0.0317994768997058
"ARGLU1","Fibroblasts3","green",0.105159779654233,-0.00835148810911762,0.0973903587475116,0.0766217854342623,0.0151541845903401,-0.0165940120044536,0.0742608661811631,0.020310605953415,0.0117492868764811,0.00645685092710168
"ARHGAP1","Fibroblasts5","yellow",0.127074779200249,-0.062829270949092,0.145508050020453,0.00251066924150867,-0.0168029714153804,0.188903069895323,0.0291611942152906,0.113067229548401,0.0722950034667815,-0.0164302577097863
"ARHGAP12","Fibroblasts3","green",0.0684039757112312,0.0378321460836529,0.0186952592300679,0.090216352542363,-0.0303524385602982,0.0318849392518173,0.0379121697588247,-0.0136033086118363,0.00734725430097732,-0.0073292816495495
"ARHGAP17","Fibroblasts2","turquoise",0.148575809190964,-0.004587659986152,0.180980433869914,-0.0231046086187181,0.104235508643631,0.0880734677694449,0.0186661991107073,0.0750596965447376,0.0332487407268672,0.0710302220515368
"ARHGAP21","Fibroblasts2","turquoise",0.245374488029727,0.00132733744831216,0.288147801837873,0.0516921815494675,0.0968639606979672,0.050808732990536,0.0469024930515045,0.119454868992708,0.0707385184596808,0.0358989594066293
"ARHGAP23","Fibroblasts5","yellow",0.100659197468659,-0.0932792050403992,0.152123149031463,0.0154507931055442,-0.0107280240287974,0.212384862776101,0.0113784606626638,0.0921790413611802,0.0397633649351328,-0.0343163063721968
"ARHGAP24","Fibroblasts1","blue",0.0701341191192287,0.0764437422154806,0.0482118883057572,-0.0229154853045859,0.085924101895821,-0.0903073706414436,0.00624232895197841,0.00308276933646989,0.0157961915928999,0.0816798126849059
"ARHGAP28","Fibroblasts5","yellow",0.102539410354761,-0.0998190518182852,0.142970058590105,-0.025331171363892,-0.0185366393309822,0.246271366946211,0.0186512263928133,0.131246213044903,0.0727781702627028,0.00260232213122832
"ARHGAP29","Fibroblasts3","green",0.0224068564220037,0.0119283698050138,-0.0215843785287869,0.183980674830396,-0.061416433966286,-0.0383570296554956,0.0142421870744803,-0.0721896095540001,-0.0376174392816135,-0.0498678485871173
"ARHGAP42","Fibroblasts2","turquoise",0.166000229044406,-0.011310832278871,0.225143788009604,-0.0401896424866951,0.119345744880719,0.0659851355432441,0.0333697713186399,0.0497811573745996,-0.00727171114862545,0.0628353709805264
"ARHGAP6","Fibroblasts3","green",0.0542963941883537,-0.0307374723052169,0.0489213238461234,0.214083960984327,-0.0549291234662992,0.00949386710380743,0.0131227518382921,-0.0573597940106132,-0.0414698156253744,-0.0489584354669501
"ARHGDIA","Fibroblasts1","blue",0.138083732552865,0.201522844382503,0.0775177364808703,-0.000716561909595534,0.128167452461447,-0.150422226727067,0.0380668283741591,0.00801037019534674,0.0314442409516283,0.0836174798006029
"ARHGEF11","Fibroblasts2","turquoise",0.130652316198835,-0.0271075383979518,0.171440821955047,0.00342241349770902,0.0558373312574437,0.0574254817435565,0.0263973835693995,0.0417955894747789,0.0134185308035501,0.0177911812546234
"ARHGEF12","Fibroblasts2","turquoise",0.192307428311442,-0.0347806886831395,0.215402186485509,-0.00692187605500185,0.0514758086575468,0.139381995398378,0.0589139671108879,0.110764677324126,0.0479103949946444,0.0240129458791182
"ARHGEF7","Fibroblasts2","turquoise",0.140116909691336,-0.0288372145904437,0.177127604450724,-0.00645565262029413,0.059309242961699,0.10726714617578,0.0363165036590194,0.0720892901254932,0.0357562371610173,0.0341577535958967
"ARID1A","Fibroblasts2","turquoise",0.167867359385641,-0.0552656019617621,0.217465209021657,0.0341984137054733,0.0584040418908819,0.142328629393858,0.032513926734258,0.0983469225526884,0.0299224577288256,0.0278366355266304
"ARID4B","Fibroblasts2","turquoise",0.21215204361373,-0.0234447933865802,0.260138857326586,0.0166164411337048,0.106991706529879,0.106206472558682,0.0448252160468946,0.0953948808609129,0.0398593400887069,0.0564913338560459
"ARID5B","Fibroblasts4","red",0.187091946736543,0.10548815698776,0.208267295227302,0.0246274619933727,0.363725574986726,-0.120879444097493,0.0398657304889254,-0.00323313071718575,-0.0271616573532245,0.248154259762512
"ARIH1","Fibroblasts2","turquoise",0.195802833595027,-0.0331660477893175,0.244997018585046,0.00251817577568267,0.103743864481655,0.135359799983546,0.057957679293944,0.0988995001070997,0.0387662535099992,0.0508679896381292
"ARL16","Fibroblasts1","blue",0.0569092312521686,0.114189456817222,-0.00238802052178536,-0.00194793429220926,0.0189774571579567,-0.0430365744671714,0.031102677693707,0.0354960292901748,0.0593645638657465,0.0292341626064404
"ARL2","Fibroblasts1","blue",0.0616930749799151,0.263092443346474,-0.0923159182804451,0.0658087320692475,-0.00338982113092178,-0.140497692201282,0.0305945221226319,-0.0171151286881799,0.0744034726471817,0.0226209256628264
"ARL4C","Fibroblasts5","yellow",0.132707353966604,-0.156390713606939,0.216403774692438,-0.00616859068252061,-0.0343339677700458,0.293562429338439,0.0125764165184061,0.196598176293168,0.111621734826192,-0.0471520338664661
"ARL5A","Fibroblasts1","blue",0.0749696430366538,0.209175497643821,-0.0437725873831011,-0.0054574255696787,0.0681530824520724,-0.11187449684923,0.0540101794784628,0.0477876322825358,0.0936863151458468,0.089411603130001
"ARL6IP1","Fibroblasts6","brown",-0.00208859510827106,0.00971823579481754,-0.0560213096116392,0.0780949439265754,-0.0277187999101576,0.0232549427326777,0.0536722351705485,5.1865068941846e-05,0.0142011446934603,0.0190721976872572
"ARL6IP4","Fibroblasts1","blue",0.105313510467315,0.320207941891352,-0.0192528719878979,0.00408006131624066,0.128703363746461,-0.245405814108914,0.0503520991556464,-0.0103955914937544,0.0514340999414935,0.107137176839733
"ARL6IP5","Fibroblasts1","blue",0.0966511192174437,0.113290304337794,-0.0376510013419921,0.232567619126878,-0.0529894817080142,-0.00399032925928827,0.0335951736532913,0.0713050626844813,0.127360359680037,0.0194991731340164
"ARL6IP6","Fibroblasts1","blue",-0.00281855892307859,0.0464682941983712,-0.0573780214809802,0.0357944603510797,-0.0175061229425568,-0.0216591633865305,0.0140627513266331,-0.0151046701188986,0.0143708544954367,0.00961114831413391
"ARL8A","Fibroblasts2","turquoise",0.124272164532319,0.0355044751571408,0.154329896380967,0.00530679852982064,0.0790678072652806,-0.0178367775627211,0.00153909820035145,0.0423209871071021,0.0225268756038293,0.042830092435853
"ARMCX1","Fibroblasts3","green",0.0635021109188689,0.0118312519982286,0.0213675884796156,0.097040572509022,-0.0582023126595736,0.0754803765243431,0.0215918198110157,0.0407996708145112,0.0531650561946927,-0.0272763297583585
"ARPC1B","Fibroblasts1","blue",0.167115463644751,0.323540897776494,0.033529428211182,-0.0102152928546663,0.221778497022817,-0.198684852567034,0.0600051256591113,0.017194985593655,0.0258635120476499,0.191438378035541
"ARPC5","Fibroblasts1","blue",0.199699359073638,0.191074843829644,0.0863389137387306,0.0395924591216976,0.0855942630177265,0.000747811090786601,0.0584689310188411,0.0550051841221629,0.0801968306884689,0.0788782025448314
"ARRDC3","Fibroblasts1","blue",0.0727281181125542,0.170063627420935,-0.0362607214733861,0.00323243748029556,0.110126614967871,-0.130720699331527,0.118894045083732,-0.0631412872163684,0.0166781929546072,0.164164233867615
"ARSG","Fibroblasts1","blue",0.056561054810452,0.0957685947246144,0.01484254698923,-0.0403904003772775,0.0618831320547585,-0.071934606965861,0.0461689954301196,0.0277368029265626,0.0459064662289033,0.0358858566341833
"ASAP1","Fibroblasts2","turquoise",0.257365962247521,0.0499719815021827,0.287196737234997,-0.045160460679616,0.153717951378263,0.0675644689079265,0.0482453368672684,0.116072282147313,0.0648771478660611,0.0940470568372125
"ASCC3","Fibroblasts2","turquoise",0.156330364974247,0.00350522144954383,0.173741724756592,0.00426446604977537,0.0727208575256907,0.0635030297501548,0.0358930344467927,0.0818659860840618,0.0294589986857562,0.0403870084519942
"ASNA1","Fibroblasts1","blue",0.0601928289889441,0.181187716333328,-0.0368095436724026,-0.00161636787202652,0.0716043513922366,-0.0989732004352852,0.0182295124868391,0.00885844854053895,0.0354472752939422,0.0916103350080581
"ASPH","Fibroblasts2","turquoise",0.286509747906588,0.00251286354077274,0.315611350313604,0.0625900502029237,0.139773937047251,0.0863037837439293,0.0686768620846123,0.0829161013345553,0.0426490881319414,0.095066650082159
"ASPN","Fibroblasts8","magenta",-0.0204768727410131,-0.0522434104273805,-0.0735994656399654,-0.0952756179019931,-0.248446141522414,0.213043301217912,0.0910395789048867,0.39099182653736,0.554082546527698,-0.170533573394249
"ATAD1","Fibroblasts6","brown",0.0837847647810652,0.0133737624497877,0.0609377124432675,0.0227012891113604,0.0131582415926208,0.0466574861884919,0.0493278871824599,0.034705396066204,0.0272372895535536,0.0254798081963369
"ATF3","Fibroblasts4","red",0.194708812712621,0.0998843716770743,0.257738428615182,-0.0542504786897362,0.501010851741636,-0.110619871217804,-0.00733668771607528,0.0461511168792801,0.00464244258059011,0.411804479306127
"ATF4","Fibroblasts2","turquoise",0.214974943178458,0.0221354915307307,0.260480296277211,-0.0432064259121897,0.125800284864462,0.154178632893943,0.0382891574661822,0.127123592573982,0.0873445261460342,0.0708038508739378
"ATF5","Fibroblasts2","turquoise",0.111138606040498,0.0175315064441866,0.147765736321832,-0.0225083297065967,0.0993551491240636,0.030818631427515,0.00513137293166767,0.0392135435490259,0.00801445988145745,0.0650412101813853
"ATF6","Fibroblasts2","turquoise",0.168116064480885,-0.0171327826749023,0.189547409162799,0.0254935827606504,0.0654826450962879,0.11782234267565,0.0463686915928556,0.0981706557900089,0.0498580590353961,0.0416349390229474
"ATF6B","Fibroblasts1","blue",0.0287910129803787,0.0601353487567693,-0.0284161443676236,0.0272195617207097,-0.00134125546231684,-0.0429197690778854,0.011997638565575,-0.0145890686060282,0.0138304228395076,0.0220272729587326
"ATF7IP","Fibroblasts5","yellow",0.165051267620511,-0.0684147159961366,0.197413643706017,0.0224933082400558,0.0189629859045498,0.179364598838077,0.0532752957403232,0.0875865151296002,0.044875357497682,0.00633508372190862
"ATM","Fibroblasts2","turquoise",0.170152225646401,-0.0193918458022315,0.188126019600843,0.0180437279884299,0.0536543374211136,0.0900630355870987,0.0404424991593085,0.0867283590723015,0.0456331192872773,0.0266917685837437
"ATMIN","Fibroblasts2","turquoise",0.147615547761628,-0.0236413154670949,0.18430339803072,0.00554188442376296,0.0341837638038072,0.117067242929946,0.0284982615584884,0.0986262596631996,0.0542748192804815,0.00835757053920137
"ATN1","Fibroblasts2","turquoise",0.180830441489702,-0.095297178111257,0.259162689580368,0.0436574545272868,0.0313659176846896,0.250484764041493,0.037338524159394,0.108229994649465,0.039842378956419,0.0136726696053994
